id,isResult,side,h,a,goals,xG,datetime,forecast,result
28879,True,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '3', 'a': '1'}","{'h': '2.73729', 'a': '0.432277'}",2025-11-09 14:00:00,"{'w': 0.8536477739976541, 'd': 0.10853756957904297, 'l': 0.03781444016433476}",w
28890,True,a,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '2', 'a': '1'}","{'h': '0.977488', 'a': '2.19979'}",2025-11-22 15:00:00,"{'w': 0.15581846783683484, 'd': 0.19276856606961976, 'l': 0.6514129526820228}",l
28899,True,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '3', 'a': '1'}","{'h': '3.72106', 'a': '0.874025'}",2025-11-29 15:00:00,"{'w': 0.8718697265575175, 'd': 0.08156040634374237, 'l': 0.04656115256225037}",w
28909,True,a,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '2', 'a': '0'}","{'h': '2.63126', 'a': '0.588716'}",2025-12-03 19:30:00,"{'w': 0.8089804943498594, 'd': 0.13037100342016317, 'l': 0.060648370313194415}",l
28926,True,a,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '2', 'a': '0'}","{'h': '2.42388', 'a': '0.470563'}",2025-12-06 15:00:00,"{'w': 0.8068874214186879, 'd': 0.13888441822604713, 'l': 0.05422811368364069}",l
28929,True,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'h': '1', 'a': '1'}","{'h': '0.697006', 'a': '1.63409'}",2025-12-14 16:30:00,"{'w': 0.15693985822466294, 'd': 0.24369073117983522, 'l': 0.5993694103328197}",d
28947,True,a,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '0', 'a': '2'}","{'h': '1.26823', 'a': '1.56309'}",2025-12-20 15:00:00,"{'w': 0.30963078949067185, 'd': 0.24813080213447317, 'l': 0.4422384082224706}",w
28949,True,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '4', 'a': '1'}","{'h': '2.8513', 'a': '2.56183'}",2025-12-27 15:00:00,"{'w': 0.46097263989825904, 'd': 0.17473472319759698, 'l': 0.36429218383301526}",w
28959,True,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '0', 'a': '0'}","{'h': '0.556304', 'a': '0.608309'}",2026-01-01 20:00:00,"{'w': 0.26986442647740605, 'd': 0.42691710042662945, 'l': 0.3032184730959639}",d
28974,True,a,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '2', 'a': '4'}","{'h': '1.00566', 'a': '3.05179'}",2026-01-04 15:00:00,"{'w': 0.09135078019095164, 'd': 0.12799466350455654, 'l': 0.7806537302407192}",w
28981,True,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '77', 'title': 'Sunderland', 'short_title': 'SUN'}","{'h': '3', 'a': '0'}","{'h': '3.86096', 'a': '1.50644'}",2026-01-07 19:30:00,"{'w': 0.7907755031507684, 'd': 0.10859657085689907, 'l': 0.10061460049770622}",w
28990,True,a,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '2', 'a': '0'}","{'h': '1.62263', 'a': '1.47521'}",2026-01-17 15:00:00,"{'w': 0.4129678655925875, 'd': 0.23792381798461235, 'l': 0.34910831611822696}",l
29000,True,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'h': '0', 'a': '2'}","{'h': '2.00413', 'a': '1.38958'}",2026-01-25 14:00:00,"{'w': 0.5179576725879186, 'd': 0.21630662771475573, 'l': 0.265735695690733}",l
29008,False,a,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-01 14:00:00,,
29026,False,a,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-07 17:30:00,,
29029,False,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-12 20:00:00,,
29039,False,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-21 15:00:00,,
29051,False,a,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-28 15:00:00,,
29058,False,a,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-04 20:00:00,,
29069,False,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-14 15:00:00,,
29083,False,a,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-21 15:00:00,,
29093,False,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-11 15:00:00,,
29099,False,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-18 15:00:00,,
29114,False,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-25 15:00:00,,
29121,False,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-02 15:00:00,,
29133,False,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-09 15:00:00,,
29141,False,h,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-17 15:00:00,,
29152,False,a,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-24 16:00:00,,
