id,isResult,side,h,a,goals,xG,datetime,forecast,result
26703,True,h,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '2', 'a': '1'}","{'h': '2.87116', 'a': '2.60334'}",2024-11-09 17:30:00,"{'w': 0.4575601673264648, 'd': 0.17388021163775835, 'l': 0.3685591146868248}",w
26712,True,a,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '1', 'a': '2'}","{'h': '1.91157', 'a': '1.23059'}",2024-11-23 15:00:00,"{'w': 0.5327932901474296, 'd': 0.22267795318841993, 'l': 0.24452875452581202}",w
26723,True,h,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '1', 'a': '1'}","{'h': '1.86986', 'a': '0.934969'}",2024-11-29 20:00:00,"{'w': 0.5931911443510903, 'd': 0.22259424910087625, 'l': 0.184214604955318}",d
26736,True,a,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '3', 'a': '1'}","{'h': '0.666644', 'a': '1.09939'}",2024-12-05 19:30:00,"{'w': 0.22135501214570075, 'd': 0.3212658625799518, 'l': 0.45737912527321345}",l
26751,True,a,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '2', 'a': '2'}","{'h': '1.42438', 'a': '1.12184'}",2024-12-08 14:00:00,"{'w': 0.43950749433822967, 'd': 0.2634796689419159, 'l': 0.29701283667765715}",d
26756,True,h,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '3'}","{'h': '1.32323', 'a': '3.00618'}",2024-12-15 14:00:00,"{'w': 0.13856336963617993, 'd': 0.1474886545413647, 'l': 0.7139472883483404}",l
26767,True,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '1', 'a': '1'}","{'h': '1.22937', 'a': '1.34379'}",2024-12-21 15:00:00,"{'w': 0.3405880449835116, 'd': 0.26499745042791284, 'l': 0.39441450456489985}",d
26774,True,h,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '0', 'a': '0'}","{'h': '1.33538', 'a': '0.961233'}",2024-12-27 19:30:00,"{'w': 0.45309807463386564, 'd': 0.2775766252171241, 'l': 0.26932530013204015}",d
26782,True,a,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '2', 'a': '2'}","{'h': '1.87997', 'a': '0.938042'}",2024-12-30 19:45:00,"{'w': 0.5946831173819025, 'd': 0.2216582714012719, 'l': 0.1836586095061021}",d
26794,True,h,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '1'}","{'h': '1.76513', 'a': '1.81142'}",2025-01-04 17:30:00,"{'w': 0.3805569549178405, 'd': 0.22008620967957251, 'l': 0.39935683361864843}",d
26805,True,a,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '0', 'a': '2'}","{'h': '0.268127', 'a': '1.06343'}",2025-01-16 19:30:00,"{'w': 0.09278983206853013, 'd': 0.34490035228862165, 'l': 0.5623098156421366}",w
26818,True,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '1', 'a': '3'}","{'h': '1.31823', 'a': '2.17172'}",2025-01-19 14:00:00,"{'w': 0.22704045922367458, 'd': 0.20420193859233426, 'l': 0.5687575908162594}",w
26824,True,h,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '0', 'a': '1'}","{'h': '0.64378', 'a': '0.870883'}",2025-01-25 15:00:00,"{'w': 0.253059397627388, 'd': 0.36155506032915474, 'l': 0.38538554204341396}",l
26840,True,a,"{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '7', 'a': '0'}","{'h': '4.0677', 'a': '0.756296'}",2025-02-01 12:30:00,"{'w': 0.9114558942351856, 'd': 0.05967762821879294, 'l': 0.02884238850594681}",l
26843,True,h,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '3', 'a': '0'}","{'h': '2.06892', 'a': '0.649788'}",2025-02-14 20:00:00,"{'w': 0.7056028453843425, 'd': 0.18928273848463412, 'l': 0.10511441009534128}",w
26861,True,a,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '0', 'a': '4'}","{'h': '0.154147', 'a': '5.12018'}",2025-02-22 15:00:00,"{'w': 0.0012272325264848138, 'd': 0.01003459852589036, 'l': 0.9884487115679381}",w
26863,True,h,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '2', 'a': '1'}","{'h': '2.57927', 'a': '1.70169'}",2025-02-25 19:30:00,"{'w': 0.5680760286369554, 'd': 0.18429647699268284, 'l': 0.24762739129731817}",w
26873,True,h,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '2', 'a': '1'}","{'h': '1.94417', 'a': '0.708227'}",2025-03-08 15:00:00,"{'w': 0.6660881758571456, 'd': 0.20651226051135857, 'l': 0.12739956096486893}",w
26889,True,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '2', 'a': '2'}","{'h': '2.02642', 'a': '2.11119'}",2025-03-15 15:00:00,"{'w': 0.3823734402307006, 'd': 0.20306940325797534, 'l': 0.414557144052326}",d
26893,True,h,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '0', 'a': '3'}","{'h': '0.558009', 'a': '1.20715'}",2025-04-02 19:45:00,"{'w': 0.1713888637610139, 'd': 0.30738413296499245, 'l': 0.5212270032698286}",l
26904,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '2', 'a': '1'}","{'h': '0.443965', 'a': '1.27226'}",2025-04-05 14:00:00,"{'w': 0.12922433332392613, 'd': 0.29653818227955336, 'l': 0.5742374843879029}",l
26914,True,h,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '2', 'a': '2'}","{'h': '3.6978', 'a': '1.98444'}",2025-04-12 14:00:00,"{'w': 0.6936501981271161, 'd': 0.1350079295602108, 'l': 0.1713337646375017}",d
26923,True,a,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '4', 'a': '2'}","{'h': '2.95516', 'a': '1.24107'}",2025-04-19 14:00:00,"{'w': 0.7222986521645723, 'd': 0.14699867359176894, 'l': 0.13070211673756035}",l
26934,True,h,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '3', 'a': '2'}","{'h': '1.29433', 'a': '1.24134'}",2025-04-26 14:00:00,"{'w': 0.3787011082787758, 'd': 0.26769659034368326, 'l': 0.35360230136048165}",w
26944,True,h,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '1', 'a': '1'}","{'h': '0.687863', 'a': '1.63777'}",2025-05-04 13:00:00,"{'w': 0.15429682496775732, 'd': 0.2429835659368923, 'l': 0.6027196088245826}",d
26961,True,a,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '0', 'a': '2'}","{'h': '0.73395', 'a': '1.41254'}",2025-05-10 14:00:00,"{'w': 0.19445749913284702, 'd': 0.2733538866204353, 'l': 0.5321886142104096}",w
26965,True,h,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '3', 'a': '2'}","{'h': '2.17789', 'a': '3.065'}",2025-05-19 19:00:00,"{'w': 0.2687080363718203, 'd': 0.16722190754816402, 'l': 0.5640691736512843}",w
26976,True,a,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '1', 'a': '4'}","{'h': '1.85265', 'a': '3.11624'}",2025-05-25 15:00:00,"{'w': 0.20944192452189575, 'd': 0.15921742612854017, 'l': 0.6313395831484189}",w
